artist,song_title,lyrics,mood
Tan Taşçı,Rica Ederim,"1 ContributorRica Ederim LyricsInanmiyorum nasil ayrildik
Kime aldandik, kara sevdaydik
Biz seninle daglara ferman
Dillere destan
Ellere hüsran
Içime sigmiyor derdim kederim
Özledim yemin ederim
Bilsen nasil çarpiyor
Yüregim de ellerim
Sevgilim bitti bu ask
Hosçakal diyorsun olsun
Dag gibi çeker giderim
Üzüntü yaratma
Ömrümü verdim yollarina serdim diye
Hiç önemi yok rica ederim
Bekliyorum sabah olur mu
Kapi çalar mi
Beni arar mi
Biz onunla daglara ferman
Dillere destan
Ellere hüsran",mutlu
Murat Dalkılıç,Derine,"2 ContributorsDerine LyricsAç gir kalbime kimse değmiş mi?
Aziz hatıran silinmiş mi?
Açtığın yara yerini sevmiş mi?
Allah aşktır
Sensin kalan geriye
O yol mübah çıkıyorsa sevgiliye
Çek vur hançeri teslimim ellerine
Derine, derine daha derine
Adını kazı derime
Dikeni ol canımın, yakışır güle
Derine, derine daha derine
Adını kazı derime
Koparamaz o gülü kimse
Sen bile",mutlu
Rafet El Roman,Kalbine Sürgün,"3 ContributorsKalbine Sürgün Lyrics

Kimilerine göre lazım değil aşk
Kimilerine göre hain
Ama ben seni çok, ben seni çok sevdim
Küçücük bir kalpten sana açılan
Dünyalar kadar büyük bir ışık
Ama ben seni çok, ben seni çok sevdim

Derler ki ""Unutmalı, zamana bırakmalı""
Nasıl olsa sarılır yaralar bir gün
Ama benimki aşk değil, sen gibi taş değil
Benimki kalbine sürgün
Derler ki ""Unutmalı, zamana bırakmalı""
Nasıl olsa sarılır yaralar bir gün
Ama benimki aşk değil, sen gibi taş değil
Benimki kalbine sürgün

Kimilerine göre lazım değil aşk
Kimilerine göre hain
Ama ben sеni çok, ben seni çok sevdim
Sıcacık bir bakışın bana yеtiyor
Dünyalar benim oluyor
Ama ben seni çok, ben seni çok sevdim

Derler ki ""Unutmalı, zamana bırakmalı""
Nasıl olsa sarılır yaralar bir gün
Ama benimki aşk değil, sen gibi taş değil
Benimki kalbine sürgün
Derler ki ""Unutmalı, zamana bırakmalı""
Nasıl olsa sarılır yaralar bir gün
Ama benimki aşk değil, sen gibi taş değil
Benimki kalbine sürgün",mutlu
Özgün,Sadece Arkadaşız,"2 ContributorsSadece Arkadaşız LyricsNasıl atıyor kalbim seninle dinle
Dayanamaz yanar gece ateşinle
Mucizenle yenilendim ellerinde
Kaderimi gördüm sanki gözlerinde
Ama yeni her şey gibi
Bu da anlık heves mi
Yoksa kaderimiz mi
Zaman söyler mi gerçeğimizi
Gizli saklı buluşmalar
Şimdilik saklamalıyız
Soran olursa, neyse ne!
Ya gören olursa
Sadece arkadaşız
Kalplerimiz patlayacak
Ama şimdi susmalıyız
Sorana biz yalanlarız
Gören olursa da
Sadece arkadaşız",mutlu
Onur Can Özcan,İntihaşk,"6 Contributorsİntihaşk Lyrics

Yarın olmaz bugün
Yarım olmaz bütün
Benim ol bu gece
Yazı görse gözüm
Kışı unutmaz özüm
Bitmez bu gece

Ötesi mi var?
Yalnızlığı yalnız
Seninle aldattım
Kıskandı yıldızlar
Aşka inanmayanlara
Seni anlattım
Karardı ay

Bırakın beni kendim giderim
Alıştım artık yalnızlığa
Bildiğin gibi değilim
Sildiğin gibiyim hala
Seni sevmek intihar da
Sevmemek ihtimal bile değil
Aşk elbisesi en güzel
Sende duruyor ama ne acı
Terzin ben değilim

Bırakın beni kendim giderim
Alıştım artık yalnızlığa
Bildiğin gibi değilim
Sildiğin gibiyim hala
Seni sevmek intihar da
Sevmemek ihtimal bile değil
Aşk elbisesi en güzel
Sende duruyor ama ne acı
Terzin ben değilim

Ötesi mi var?
Yalnızlığı yalnız
Seninle aldattım
Kıskandı yıldızlar
Aşka inanmayanlara
Seni anlattım
Karardı ay

Bırakın beni kendim giderim
Alıştım artık yalnızlığa
Bildiğin gibi değilim
Sildiğin gibiyim hala
Seni sevmek intihar da
Sevmemek ihtimal bile değil
Aşk elbisesi en güzel
Sende duruyor ama ne acı
Terzin ben değilim
Terzin ben değilim",mutlu
İlyas Yalçıntaş,Gel Be Gökyüzüm,"2 ContributorsGel Be Gökyüzüm Lyrics

Güneş doğdu ama yasta
Mevsimi hep hasta
Yoksun oralarda
Bir ses bin yol olur, anla
Kaybedilen aşka
Bahçeleri gonca

Belki affeder bizi
Onca hatıra gibi

Gel be gökyüzüm
Kıyıya vurdu aşklarım
Ya beni öldür, ya anla
Nefesim ol, günahı boynuma
Gel be gökyüzüm
Kıyıya vurdu aşklarım
Ya beni öldür, ya anla
Nefesim ol, günahı boynuma

Güneş doğdu ama yasta
Mevsimi hep hasta
Yoksun oralarda
Bir ses bin yol olur anla
Kaybedilen aşka
Bahçeleri gonca

Belki affeder bizi
Onca hatıra gibi

Gel be gökyüzüm
Kıyıya vurdu aşklarım
Ya beni öldür, ya anla
Nefesim ol, günahı boynuma
Gel be gökyüzüm
Kıyıya vurdu aşklarım
Ya beni öldür, ya anla
Nefesim ol, günahı boynuma",mutlu
Manuş Baba,Bu Havada Gidilmez,"2 ContributorsBu Havada Gidilmez Lyrics

Beni bırakıp gitme bir yere
Gidersen unutursun
Dilerim öyle olmaz
Beni bırakıp gitme bir yere
Gidersen unutursun
Dilerim öyle olmaz

Bu havada gidilmez
Güneşli günde gidilmez
Aslında hiç gidilmez
Gidilmez
Bu havada gidilmez
Güneşli günde gidilmez
Aslında hiç gidilmez

Son günüme kadar
Kalp durana kadar
Aşk mezara kadar
Sakın, ha, gitme
Son günüme kadar
Kalp durana kadar
Aşk mezara kadar

Beni unutma
Unutama inşallah
Unutursan kahrolurum
Dilerim öyle olmaz
Beni unutma
Unutama inşallah
Unutursan kahrolurum
Dilerim öyle olmaz

Bu baharda gidilmez
Yağmurlarda gidilmez
Aslında hiç gidilmez
Gidilmez
Bu baharda gidilmez
Yağmurlarda gidilmez
Aslında hiç gidilmez
Gidilmez

Son günüme kadar
Kalp durana kadar
Aşk mezara kadar
Sakın, ha, gitme
Son günüme kadar
Kalp durana kadar
Aşk mezara kadar

Son günüme kadar
Kalp durana kadar
Aşk mezara kadar",mutlu
Merve Özbey,Topsuz Tüfeksiz,"2 ContributorsTopsuz Tüfeksiz Lyrics

Bize yeterdi, küçük umutlar
Yaşanıyorken mutluluklar
Niye verildi o vaatler?
Ve hani şimdi ner'de? Yoklar
Olmadın, hep varsaydın sen
Ve sözünden dönüyorken
Yanıyorsun, yanılıyorsun
""Bekle"" der mi aşk kaybettiysen?

Gidiyorsun sen, sebepsiz
Bi' vedasız, sessiz sessiz
""Koca bir aşk bitti"" derken
Bana söyle, kim yüreksiz?
Beni vurmaz kör bi' kurşun
Yaralandım sanma asla
Kaç kere vuruldum, kalktım
Bilmiyorsun, top tüfeksiz

Bize yeterdi, küçük umutlar
Yaşanıyorken mutluluklar
Niye verildi o vaatler?
Ve hani şimdi ner'de? Yoklar
Olmadın, hep varsaydın sen
Ve sözünden dönüyorken
Yanıyorsun, yanılıyorsun
""Bekle"" der mi aşk kaybettiysen?

Gidiyorsun sen, sebepsiz
Bi' vedasız, sessiz sessiz
""Koca bir aşk bitti"" derken
Bana söyle, kim yüreksiz?
Beni vurmaz kör bi' kurşun
Yaralandım sanma asla
Kaç kere vuruldum, kalktım
Bilmiyorsun, top tüfeksiz

Top tüfeksiz

Gidiyorsun sen, sebepsiz
Bi' vedasız, sessiz sessiz
""Koca bir aşk bitti"" derken
Bana söyle, kim yüreksiz?
Beni vurmaz kör bi' kurşun
Yaralandım sanma asla
Kaç kere vuruldum, kalktım
Bilmiyorsun, top tüfeksiz",mutlu
Sefo,Tutsak,"7 ContributorsTutsak Lyrics

Ya, Sefo-o-o

Gümüş gerdanında tutsaktı, ben ellerinde
Mükemmel bi' film tadında
Hatta gözlerimin önünde
Bana göre biri var (Oh)
Kabul, delice (Ey)
Ona haber veriyo' (Oh)
O gün gelicek, ey

Dilime dolandın
Dilim dile gelip dedi ""Eyvah!""
Bilemedi, n'apiyim?
Şu an konuşmanın ne gereği var?
Göremedim saati
Akıyo' geçiyo' kafa leyla, oh-wow
Tamam ama daha değil
Sanki yaşıyorum bi' deneyi, ya, ey
Tamam, sen özledin, yeter
Gözlerin bana bunu söyler, ya
Bu söz sana değil, genel
""Olmaz olsun"" dersin de döner ya
Daha da neler ya başımıza!
Seni ben bilirim, beni sen, gidiyorsan git
Ateşini ver, derdime denk, yok merhamet hiç
Yansın tabii, kül olsun, 'un, 'un
Çare aramadım, oof
Senden gelecek
İçime atamadım, oof

Gümüş, gerdanında tutsaktı, ben ellerinde
Mükemmel bi' film tadında
Hatta gözlerimin önünde
Bana göre biri var
Kabul, delice
Ona haber veriyo'
O gün gelicek, ey

Kime ne? Bu ne sorular?
Dedikodular, yine yorulan o
Bana ne? Basit konular
Haset dolular, e bana zoru var, wow
Her işin bi' yolu var
Dönerim deliye ki o da biliyor, wow-wow
Nedir adı konulan?
Göremem önümü de bunu seviyor, wow-wow
Benim sıkıntım inat, sorma bana ""Niye?""
Konulur tanılar, Tanrı'dan hediye
Kabul ediyorum, yıllarım saniye gibi geçiyo'
Durumumu korumam iyi
Sizin açınızdan hiç sıkıntı değil
Ne varsa kaçılan, o başına gelir
Olursun acınan, küçümsenen biri
Kısaca ""Deli""

Gümüş, gerdanında tutsaktı, ben ellerinde
Mükemmel bi' film tadında
Hatta gözlerimin önünde
Bana göre biri var
Kabul, delice
Ona haber veriyo'
O gün gelicek, ey",mutlu
Reynmen,Radyoda Neşet,"14 ContributorsRadyoda Neşet Lyrics

Radyoda Neşet, altında Mercedes
Bedenim beden değil, yürüyen bir ceset
Ben bende değilim bugün
Yâr senden geçtim, küskün
Koştum, yoruldum, düştüm
Kimin umrunda

Tadım tuzum yok
Bu gece meyhanedeyim
Kendimi ziyan edeyim
İstersen can edeyim
Yoktan mı var edeyim?
Tadım tuzum yok
Bu gece meyhanedeyim
Kendimi ziyan edeyim
İstersen can edeyim
Yoktan mı var edeyim?

Of, bedenim bi' hapishane
Hatıralarımsa müebbet
Yokluğum felaket
Görmedim böyle bi' esaret
Unutuyorum nihayet
Derken kopuyo' kıyamet
Nasıl geldim bu hâle?
Yine bana kaldı bu ihale

Radyoda Neşet, altında Mercedes
Bedenim beden değil, yürüyen bir ceset
Ben bende değilim bugün
Yar senden geçtim, küskün
Koştum, yoruldum, düştüm
Kimin umrunda

Tadım tuzum yok
Bu gece meyhanedeyim
Kendimi ziyan edeyim
İstersen yâr edeyim
Yoktan mı var edeyim?

Yalvarırım Yaradana
Açma bi' daha yara bana
Terliklerimle gelsem sana
Ne kadar uğraşsak da olmaz daha
Yalvarırım Yaradana
Açma bi' daha yara bana
Terliklerimle gelsem sana
Ne kadar uğraşsak da olmaz daha

Tadım tuzum yok
Bu gece meyhanedeyim
Kendimi ziyan edeyim
İstersen can edeyim
Yoktan mı var edeyim?
Yoktan mı var edeyim?",mutlu
Melek Mosso,Kedi,"1 ContributorKedi LyricsNereden başlasam?
Nasıl anlatsam?
Bilemiyorum
Kasırga oldun
Yıkıp geçtin ıssız şehrimi
O ilk günler ne güzeldi
Canım, gülüm, bebeğim
Ne değişti?
Ne gücendirdi hassas kalbini?
Olmadı böyle
Kapıyı çarptın
Rakıyı döktün
Ağzını bozdun
Kediyi üzdün
İyi mi ettin?
Kötü mü ettin?
Bilemiyo'sun
Beni çok üzüyo'sun
Ay, ay, ay, ay
Kapıyı çarptın
Rakıyı döktün
Ağzını bozdun
Kediyi üzdün

İyi mi ettin?
Kötü mü ettin?
Bilemiyo'sun
Beni çok üzüyo'sun
Nereden başlasam?
Nasıl anlatsam?
Bilemiyorum
Kasırga oldun
Yıkıp geçtin ıssız şehrimi
O ilk günler ne güzeldi
Canım, gülüm, bebeğim
Ne değişti?
Ne gücendirdi hassas kalbini?
Olmadı böyle
Kapıyı çarptın
Rakıyı döktün
Ağzını bozdun
Kediyi üzdün
İyi mi ettin?
Kötü mü ettin?
Bilemiyo'sun
Beni çok üzüyo'sun
Ay, ay, ay, ay

Kapıyı çarptın
Rakıyı döktün
Ağzını bozdun
Kediyi üzdün
İyi mi ettin?
Kötü mü ettin?
Bilemiyo'sun
Beni çok üzüyo'sun
Kapıyı çarptın
Rakıyı döktün
Ağzını bozdun
Kediyi üzdün
İyi mi ettin?
Kötü mü ettin?
Bilemiyo'sun
Beni çok üzüyo'sun
Ay, ay, ay, ay
Kapıyı çarptın
Rakıyı döktün
Ağzını bozdun
Kediyi üzdün

İyi mi ettin?
Kötü mü ettin?
Bilemiyo'sun
Beni çok üzüyo'sun",mutlu
Uzi,Paparazzi,"22 ContributorsPAPARAZZI Lyrics

(Who made it? It's Kleo)
(Segah)

Yalan oluca'z, hızla gidersek
Her kapıyı çalana ""Gir içeri"" dersek (Ah)
Yoldan çıkıca'z, böyle seversek
Ciğerleri kedilere mundar edersek (Ya)
Buluca'z biz de çıkış yolu
Önümüzü gör'cek şekilde içersek (Ey-ey, ey-ey)
Artık vakit az, bi' karar mı versek?
Uyuyamam düşmanımdan tek bi' sayı yersek
Haram para ve lanet
Annem, sen bize dua et
Pişmanım çok geçmiştеn
Kaderim Tanrı'ya emanet
Kurtulamıyorum hiç rap'tеn
Başımı kaldıramıyorum içmekten (Ya)
Düştüm mahalleme yüksekten, yüksekten (Ya-ya)

Sonuna kadar
Gidice'm yolun sonuna kadar
Manitalar paparazzi gibi yakalar
Baba, für die Familie, sadece aile
Sonuna kadar
Gidice'm yolun sonuna kadar
Manitalar paparazzi gibi yakalar
Baba, für die Familie, sadece aile

Kur-tul-dum dertten
Sadece içip hayal kurardım
Kur-tul-dum senden
Görüceğim güne günler sayardım
""Kur-tul-dum"" derken
Daha daha dibe, daha dibe battım
Kur-tul-dum baba

İki güç de bi' arada
Şöhret yakışıyo' bize, bi' de para
Ölme, ara ver cano biralara
Keko mu, dızo mu? Chavo bi' numara
Yeah, yirmi yıl geçti, bu gençliğim fukara
Maalesef bulaşmayan kalmadı bu kana
Ellerim titredi, çıkamadım komadan
İçimdeki ses dedi ""Vazgeç""
Eskiden olsa selam vermezdin
Ayrıl peşimden, artık maymun gözü açtı
Dişimden, tırnağımdan bu müziğe verdim
Emeğimin getirisi ölene dek harçlık (Harçlık)

Kaçtık mı sandın? Koştum, kazandım
Ben çok kez inandım ve çoktum, azaldım
Boşlukta kaldım, yardım et Tanrım
Bu resmen bi' salgın ve farkına vardım

Sonuna kadar
Gidice'm yolun sonuna kadar
Manitalar paparazzi gibi yakalar
Baba, für die Familie, sadece aile
Sonuna kadar
Gidice'm yolun sonuna kadar
Manitalar paparazzi gibi yakalar
Baba, für die Familie, sadece aile

Kur-tul-dum dertten
Sadece içip hayal kurardım
Kur-tul-dum senden
Görüceğim güne günler sayardım
""Kur-tul-dum"" derken
Daha daha dibe, daha dibe battım
Kur-tul-dum baba",mutlu
Kolpa,Yatağın Soğuk Tarafı,"4 ContributorsYatağın Soğuk Tarafı Lyrics

Ne zaman unutulduk?
Ne zaman geçmiş zaman?
Ne zaman hatırladın adımı ben sormadan?
Unutulur elbet her şehir ve her insan
Aldığımız hiçbir nefes bile içimizde kalmıyor inan
Bu kadar fazla uzaklaşmış olamaz yıllar
Bir dokun sen de anlarsın içimdeki kül hâlâ sıcak

Ama çok geç artık bundan sonra

Bırakın ne olursam olayım
Aklım fikrim darmadağın
Yakıyor elimi ne zaman uzatsam
Yatağın soğuk tarafı
Hiç kimseye bir sözüm yok
Sana yok, bana yok, hiç kimseye yok
Yakıyor elimi ne zaman uzatsam
Yatağın soğuk tarafı


Bir camın buğusuna, arasına kalp koymadan
Yazılmış baş harfler gibiyiz
Öyle yalnız, öyle sıradan
Unutulur elbet her şehir ve her insan
Aldığımız hiçbir nefes bile içimizde kalmıyor inan
Bu kadar fazla uzaklaşmış olamaz yıllar
Bir dokun sen de anlarsın içimdeki kül hâlâ sıcak

Ama çok geç artık bundan sonra

Bırakın ne olursam olayım
Aklım fikrim darmadağın
Yakıyor elimi ne zaman uzatsam
Yatağın soğuk tarafı
Hiç kimseye bir sözüm yok
Sana yok, bana yok, hiç kimseye yok
Yakıyor elimi ne zaman uzatsam
Yatağın soğuk tarafı


Bir camın buğusuna, arasına kalp koymadan
Yazılmış baş harfler gibiyiz
Öyle yalnız, öyle sıradan

Ama çok geç artık bundan sonra

Bırakın ne olursam olayım
Aklım fikrim darmadağın
Yakıyor elimi ne zaman uzatsam
Yatağın soğuk tarafı
Hiç kimseye bir sözüm yok
Sana yok, bana yok, hiç kimseye yok
Yakıyor elimi ne zaman uzatsam
Yatağın soğuk tarafı",mutlu
Seksendört,Son Mektup,"2 ContributorsSon Mektup LyricsBırakmaz yakamı hiçbir aşk, sonunda ne oldu bize bak
Ayrılmak için çok erken, yarım kalacak sevdalar
Ayrılmak için çok erken, ""Can dayanır mı buna?"" derken
Başımı koyduğum kucak nerede? Salıp kurtul beni derde, ah
Bedenden koptum bir pare, elinde taş olacak bak
Yanındayken ben biçare, yaşanmaz olmuş sevdalar
Saatler durmuş gözümde, zaman yara çok derinde
Ellerim buz gibi oldu bak, ateş tenin de nafile, a h
Hasretlik çekilmiyor, bu soğuk gecelerde
Sensiz hiç yaşamadım ki, bu kahpe boş şehirde
Ah bir bilsen sevdiğim, bu sana son mektubum
İster at ister oku, ben yine sana mecburum
Ah bir bilsen sevdiğim, bu sana son mektubum
İster at ister oku",mutlu
Derya Uluğ,Kanunlar Gibi,"2 ContributorsKanunlar Gibi Lyrics

Üşüyor musun sen de benim gibi
Gülüyor musun ya da alay edip
Üzecek bu da belli, gün gelir
Onca verdiğin sahte söz gibi
Unutamıyorum anlasan
Gurur bile çare etmiyor yazık
Duramıyorum geçer daha
Dayanmaya gücüm yetmiyor

Üzüyor gece kabuslar gibi
Gittin sen de vefasızlar gibi
Çıkarım önüne kanunlar gibi
Haklıysam aslanlar gibi
Üzüyor gece kabuslar gibi
Gittin sen de vefasızlar gibi
Çıkarım önüne kanunlar gibi
Haklıysam aslanlar gibi


Üşüyor musun sen de benim gibi
Gülüyor musun ya da alay edip
Üzecek bu da belli, gün gelir
Onca verdiğin sahte söz gibi
Unutamıyorum anlasan
Gurur bile çare etmiyor yazık
Duramıyorum geçеr daha
Dayanmaya gücüm yetmiyor

Üzüyor gece kabuslar gibi
Gittin sеn de vefasızlar gibi
Çıkarım önüne kanunlar gibi
Haklıysam aslanlar gibi
Üzüyor gece kabuslar gibi
Gittin sen de vefasızlar gibi
Çıkarım önüne kanunlar gibi
Haklıysam aslanlar gibi",mutlu
Barış Manço,Kara Sevda,"11 ContributorsKara Sevda Lyrics

Nasıl anlatsam bilemiyorum, içim içime sığmıyor
O deli dolu, neşe dolu kişi ben değilim sanki (Sanki, sanki)
Dışarısı buz gibi lapa lapa kar var, benim içim yanıyor
Eksi kırk derece soğuk suda bile yüzerim inan ki (İnan ki, inan ki)

Kara sevda, Kara sevda, dedikleri daha ne olabilir ki?
Kara sevda, kara sevda, seni benden kim ayırabilir ki?
Çocukça bir aşk deyip de geçme, sakın gülme halime
Nasıl olduğunu anlayamadım ama seviyorum seni delicesine

Kara sevda

Nasıl anlatsam bilemiyorum, gözlerim kararıyor
Tepe taklak oldu dünya tersine sanki (Sanki, sanki)
Bütün aşıklar el ele, kol kola, cıvıl cıvıl geziyor
Bense Nuh'un gemisinde tek başıma gibi inan ki (İnan ki, inan ki)

Kara sevda, Kara sevda, dedikleri daha ne olabilir ki?
Kara sevda, kara sevda, seni benden kim ayırabilir ki?
Çocukça bir aşk deyip de geçme, sakın gülme halime
Nasıl olduğunu anlayamadım ama seviyorum seni delicesine

Kara sevda

Kara sevda, Kara sevda, dedikleri daha ne olabilir ki?
Kara sevda, kara sevda, seni benden kim ayırabilir ki?
Çocukça bir aşk deyip de geçme, sakın gülme halime
Nasıl olduğunu anlayamadım ama seviyorum seni delicesine

Çocukça bir aşk deyip de geçme, sakın gülme halime
Nasıl olduğunu anlayamadım ama seviyorum seni delicesine
Kara sevda",mutlu
Yeni Türkü,Maskeli Balo,"4 ContributorsMaskeli Balo LyricsYaredir sinede eski sevgili
Eski sevgili eski günler
Hayata baksana takmıyor kimseyi
Hiçbir şey diriltmez artık geçmişi
Yaredir yine de
Yaktım gemilerimi
Dönüş yok artık geri
Tak etti canıma bu maskeli balo
Bu maskeli balo
Ve onun sahte yüzleri
Yaredir sinede eski sevgili
Ne yapsan kolay unutulmaz
Ağlama geçmişe yaşadık bitti
Anılar bizi yalnız bırakmaz
Yalnızız yine de
Yaktım gemilerimi
Dönüş yok artık geri
Tak etti canıma bu maskeli balo
Bu maskeli balo
Ve onun sahte yüzleri",mutlu
Mor ve Ötesi,Ayıp Olmaz Mı,"7 ContributorsAyıp Olmaz Mı? Lyrics

Hayat, o kadar zor mu?
Atılır mıyız oyundan, benzemezsek onlara?
Bahane mi lazım?
Mazeretimiz mi kalmamış?

Çok ayıp olmuş
Çok ayıp olmuş

Hayat, o kadar zor mu?
Takılır mıyız yolunda, şekli gizli taşlara
Yetişmek mi lazım?
Bahçemizde bir gül açmamış

Çok ayıp olmuş
Çok ayıp olmuş

Kız en güzel, en hafif giysisini giymiş
Oğlan renkli bir dünya boyamış
Kapkara kapılar sormuşlar onlara
Ayıp olmaz mı?
Bu işler o kadar kolay mı?
Ayıp olmaz mı?

Hayat, o kadar zor mu?
Atılır mıyız oyundan, benzemezsek onlara?
Bahane mi lazım?
Mazeretimiz mi kalmamış?

Çok ayıp olmuş
Çok ayıp olmuş

Kız en güzel, en hafif giysisini giymiş
Oğlan renkli bir dünya boyamış
Kapkara kapılar sormuşlar onlara
Ayıp olmaz mı?
Bu işler o kadar kolay mı?
Ayıp olmaz mı?


Kapkara kapılar sormuşlar onlara
Ayıp olmaz mı?
Bu işler o kadar kolay mı?
Ayıp olmaz mı?
Ayıp olmaz mı?
Bu işler o kadar kolay mı?
Ayıp olmaz mı?

Hayat, o kadar zor mu?
Hayat, o kadar zor mu?",mutlu
Yüksek Sadakat,Aşk Durdukça,"9 ContributorsAşk Durdukça LyricsDünya döner bir gün daha
Yeryüzünde aşk durdukça
Gece erken inse bile korkma
O hep seninle kaldıkça
Biliyorsun, gitmem gerek
Yollar bitmez düşünerek
İster sonuç de, istersen sebep
Bu düğümü çözmem gerek
Belki sana yazarım
Uğradığım bir şehirden
Renkli bir kart atarım
Mekke ya da Kudüs'ten
Sonra bir gün çıkarım
Sen ""Artık dönmez"" derken
Bir şarkı fısıldarım
Kulağına, gün batarken
Dünya döner tek bir yana (Aşk durdukça)
Doğsun diye gün bir daha
Ben de döndüm tekrar sana (Aşk durdukça)
Sönmek için yana yana
Dünya döner tek bir yana (Aşk durdukça)
Doğsun diye gün bir daha
Ben de döndüm tekrar sana (Aşk durdukça)
Sönmek için yana yana

Belki sana yazarım
Uğradığım bir şehirden
Renkli bir kart atarım
Mekke ya da Kudüs'ten
Sonra bir gün çıkarım
Sen ""Artık dönmez"" derken
Bir şarkı fısıldarım
Kulağına, gün batarken
Dünya döner tek bir yana (Aşk durdukça)
Doğsun diye gün bir daha
Ben de döndüm tekrar sana (Aşk durdukça)
Sönmek için yana yana
Dünya döner tek bir yana (Aşk durdukça)
Doğsun diye gün bir daha
Ben de döndüm tekrar sana (Aşk durdukça)
Sönmek için yana yana
Dünya döner tek bir yana (Aşk durdukça)
Doğsun diye gün bir daha
Ben de döndüm tekrar sana (Aşk durdukça)
Sönmek için yana yana
Dünya döner tek bir yana (Aşk durdukça)
Doğsun diye gün bir daha
Ben de döndüm tekrar sana (Aşk durdukça)
Sönmek için yana yana

(Aşk durdukça)
(Aşk durdukça)",mutlu
Sena Şener,Affetmem,"3 ContributorsAffetmem LyricsBak geldim sana
Çok uzaklardan
Gör, ateşimi hisset
Ben sevmem öyle yarım yamalak
Çok yorgun yüreğim
Hep yanılmaktan
Gör, ateşimi hisset
Ben sevmem öyle kaçıp kovala
Affetmem
Ya benim ol
Beni sev dibine kadar
Ya da dön evine uğraştırma
Sev beni olduğum gibi
Benden kaçma, uğraştırma
Ya benim ol
Beni sev dibine kadar
Ya da dön evine uğraştırma
Sev beni olduğum gibi
Benden kaçma, uğraştırma
Yak, derdi tasayı
Aşk iyileştirsin
Gel, ateşimi hisset
Ben sevmem öyle yarım yamalak
Çok yorgun bedenim
Hep savaşmaktan
Gel, ateşimi hisset
Ben sevmem öyle kaçıp kovala

Affetmem
Ya benim ol
Beni sev dibine kadar
Ya da dön evine uğraştırma
Sev beni olduğum gibi
Benden kaçma, uğraştırma
Ya benim ol
Beni sev dibine kadar
Ya da dön evine uğraştırma
Sev beni olduğum gibi
Benden kaçma, uğraştırma",mutlu
Melike Şahin,Deli Kan,"5 ContributorsDeli Kan Lyrics

Kederin yüzüme ışık olsun
Sen günüme yolsun

Kederin yüzüme ışık olsun
Sen günüme yolsun
Bir yolcuyum kalbinde
Hatırım dursun

İçime bir muğlak bırakmak olmaz
Avuca oturur, kabına sığmaz
İçime bir muğlak bırakmak olmaz
Avuca oturur, kabına sığmaz

Başka yerde arama
Bak, göğsümde izin var
Uzaklarda duramam ki
İçimde bir deli kan var


İçime bir muğlak bırakmak olmaz
Avuca oturur, kabına sığmaz

Başka yerde arama
Bak, göğsümde izin var
Uzaklarda duramam ki
İçimde bir deli kan var
Başka yerde arama
Bak, göğsümde izin var
Uzaklarda duramam ki
İçimde bir deli kan var

Arama
İzin var
Duramam ki",mutlu
