artist,song_title,lyrics,mood
Fikret Kızılok,Anacığım,"1 ContributorAnacığım Lyrics
Müslüman mahalleleri tepelerdeydi
Sonra Rum, Bulgar, Ermeni mahalleleri
Ve Çingeneler
Limana doğru Frenk mahallesi vardı
Konsolosluklar, ticarethaneler
İstasyon, lokantalar
Birkaç müzikli gazino

Babamın işleri bozulunca
Dayımın köyüne, Langazya'ya göç ettik
Çiftlik hayatı başladı
Orada okul yoktu, sıkılıyordum
Köydeki Müslüman hocadan ders alıyordum
Sonra da köyün papazından
Ama Rumca'yı sevmiyordum
Teyzemin yanına, yine Selanik'e gönderildim
Arapça öğretmeni Kaymak Hafız'dan
Hayatımın ilk dayağını yedim
Bu bana çok dokundu
Çocuksu sorularıma dahi cevap veremeyecek kadar
Cahil, aciz, koskoca bir adamdan
Dayak yiyordum

Bir gün komşumuzun oğlu Ahmet
Bizi ziyarete gеldi
Askeri ortaokuldaydı
Pırıl pırıl, tertemiz üniforması
Anlamlı bakışı
Kеndinden emin konuşması
İşte o gün, ben de o üniformanın içine girmiştim sanki

Annem, ""Olmaz"" dedi
""Osmanlı askeri demek
Bitmek tükenmez sürgünler, savaşlar demektir
Kıyamam sana""
Ama nafile, gizlice okulu kazanmıştım
Anacığımın elini öptüm
Hakkını helal etti",
Fikret Kızılok,Anadoluyum,"1 ContributorAnadoluyum Lyrics
Beşikler vermişim Nuh'a 
Salıncaklar, hamaklar 
Çektiğim çileler 
Anadoluyum 
Tanır mısın? 

Çektiğim çileler 
Anadoluyum 
Tanır mısın? 

Allı turnam haber etmiş 
Bizim köyde ölen varmış 
Mezarın kendi kazmış 
Anadoluyum 
Tanır mısın? 

Mezarın kendi kazmış 
Anadoluyum 
Tanır mısın? 

Gayrı anam kulun olmuş 
Dağlarında fidan vermiş 
Gah ağlar gah gülermiş 
Anadoluyum 
Tanır mısın? 

Gah ağlar gah gülermiş 
Anadoluyum 
Tanır mısın? 

Ala şafakta pusuyum 
Asi dağlar delisiyim 
Ve yürekler dolusuyum 
Anadoluyum 
Döner misin?

Ve yürekler dolusuyum 
Anadoluyum 
Döner misin?",
Fikret Kızılok,Artık Hazır Ol,"1 ContributorArtık Hazır Ol Lyrics
Libya, Mısır, Filistin, Suriye, tüm Arap illeri
Müslümanlık adına alınmış topraklar
Ulus olamamış ümmetlerin, toplulukların
Hepsi şimdi İngiliz'den, Fransız'dan, İtalyan'dan memnun gibiler
Bulgar, Yunan, Sırp ulus olmak istiyor
Turan illeri şimdiden sosyalizm adına zapt edilmiş
Tarih mi yanlış yazıyor, yoksa biz mi şaşırdık?

O gece Şişli'deki evde İsmet'le buluştuk
Merhabalaşırken gözleri parlıyordu, bütün ihtilalciler gibi
Anadolu haritasını çıkardım, hemen cebinden bir pergel çıkardı
İsmet dedim, Anadolu'ya gidiş için en iyi yol sence hangisi?
Demek karar verdin, dedi
Haritaya baktı baktı
Bir sürü yol var, bir sürü de yer
Sonra sordu, peki ne zaman?
Zamanı geldi İsmеt
Hazır ol artık, gidiyoruz",
Fikret Kızılok,Aşkın Olmadığı Yerde,"1 ContributorAşkın Olmadığı Yerde Lyrics
Güneş doğmaz toprak yanmaz
Aşkın olmadığı yerde
Dünya dönmez ateş sönmez
Aşkın olmadığı yerde

Madem doğdun madem yaşıyorsun
Sevmek de var kaderinde
Neden sevdin neden kaçıyorsun
Mutlu olmak senin elinde

Yağmur yağmaz hasret dinmez
Aşkın olmadığı yerde
Kuşlar ötmez kervan geçmez
Aşkın olmadığı yerde

Madem doğdun madem yaşıyorsun
Sevmek de var kaderinde
Neden sеvdin neden kaçıyorsun
Mutlu olmak senin еlinde",
Fikret Kızılok,Ay Battı,1 ContributorAy Battı LyricsThis song is an instrumental,
Fikret Kızılok,Ay Osman,"1 ContributorTranslationsEnglishAy Osman Lyrics
Sabahın yemişi bir tane vişne
Sabahın yemişi bir tane vişne
Giderim gelirem ardıma düşme, ay Osman
Giderim gelirem ardıma düşme, ay Osman

Yürü ha yürü ha geçmişem elden
Yürü ha yürü ha geçmişem elden
Ayrılık badesin içmişim elden, ay Osman
Ayrılık badesin içmişim elden, ay Osman

Sabahın yemişi bir tane kişmiş
Sabahın yemişi bir tane kişmiş
Uyandım nazlı yâr ellere gitmiş, ay Osman
Uyandım nazlı yâr ellere gitmiş, ay Osman

Yürü ha yürü ha geçmişem elden
Yürü ha yürü ha gеçmişem elden
Ayrılık badеsin içmişim elden, ay Osman
Ayrılık badesin içmişim elden, ay Osman

Sabahın yemişi bir tane elma
Sabahın yemişi bir tane elma
İlahî canım al yârimi alma, ay Osman
İlahî canım al yârimi alma, ay Osman

Yürü ha yürü ha geçmişem elden
Yürü ha yürü ha geçmişem elden
Ayrılık badesin içmişim elden, ay Osman
Ayrılık badesin içmişim elden, ay Osman",
Fikret Kızılok,Baba Ocağı,"1 ContributorBaba Ocağı Lyrics
Selanik, baba ocağı
Kilise çanlarının ezanla karışıp gittiği çocukluk yıllarım
Gür ağaçlı bahçeler ve tadına doyamadığım karadut
Daracık sokaklarında kaybolup gittiğimiz liman şehri

Yorgun tembel balıkçıların beni uzaklara salacağı martı sesleri
Baharda gürlediği vakit beni korkutan
Korkuttuğu kadar da düşündüren gök gürültüleri
Selanik gecelerinde yıldızlar kocaman olurlardı
Ya da ben öyle hatırlıyorum
Ne kadar çok ne kadar parlaktılar bir o kadar da uzak

Arkadaşlarım komşu çocukları
Gayri müslim arkadaşlarımız çok olmazdı
Olanlar da bize en yakın yıldız kadar yakın

Oysa yaşadığımız acı tatlı ne varsa bu küçücük şehirdeydi",
Fikret Kızılok,Bach Sonatı,"1 ContributorBach Sonatı Lyrics
Ne ben sorayım seni
Ne sen beni sor
Soyunmuş seslerimiz tenden
Boşlukta bir aşk örüyor, örüyor, örüyor

Ses olmuş  bütün duygular
Yaklaşır dalga dalga zamansız
Kavuşsa da seslerimiz birbirine
Biz kavuşamayız

Ne kollarımız var saracak
Ne öpecek dudaklar
Ne bakacak yüzümüz var
Ne de görecek göz

Biz aşk örüyoruz boşlukta
Çizgiden soyut
Biz aşk örüyoruz boşlukta
Zerreden öz

Ne ben sorayım seni
Ne sen beni sor
Soyunmuş seslerimiz tenden
Boşlukta bir aşk örüyor, örüyor, örüyor

Ses olmuş  bütün duygular
Yaklaşır dalga dalga zamansız
Kavuşsa da seslerimiz birbirine
Biz kavuşamayız

Ne kollarımız var saracak
Nе öpecek dudaklar
Ne bakacak yüzümüz var
Nе de görecek göz

Biz aşk örüyoruz boşlukta
Çizgiden soyut
Biz aşk örüyoruz boşlukta
Zerreden öz",
Fikret Kızılok,Bacın Önde Ben Arkada,"1 ContributorBacın Önde Ben Arkada Lyrics
Çaldığım kapılar bir bir kapandı
Şu garip dünyada bana ne kaldı
Mümkünü yok çıkar yolu kalmadı
Muhtara mühürü vuramaz olduk
İmama nikahı kıyamaz olduk
Ellerin elime varamaz oldu leylim
A leyli-leylim

Düdüğün üstüne öttü bir düdük
Ay karanlık evdeki lamba sönük
Devriyeler sardı da bölük bölük
Kaçtık dağların başına a leylim
Bacın önde ben arkada a leylim
Oğlumuz girdi yaşına a leyli leylim

Bugün değil yarın değil
Bugün değil yarın değil
Kavuşmamız kabul değil
Kavuşmamız kabul değil

Kızılok'um böyle ettim eyledim
Hakime doğruya doğru söyledim
Mahpusumda on beş yılı bekledim

Muhtara mühürü vuramaz olduk
İmama nikahı kıyamaz olduk
Ellerin elime varamaz oldu leylim
A leyli-leylim

Bugün değil, yarın değil
Bugün dе bir, yarın da bir
Kavuşmamız kabul değil
Kavuşmamız kabul değil",
Fikret Kızılok,Başbaşa,"1 ContributorBaşbaşa Lyrics
Ayna gibi karşılıklı çoğalıp giden
Kimi zaman habersizce elimden tutan
Gölge gibi adım adım peşimden koşan

İnandığım, alıştığım, paylaştığım, sen vardın
Sevindiğim, aldandığım, avunduğum, sen vardın

Yalanımı söylemeden gözümden bilen
Düşeceğim tuzakları önceden gören
Yalnızlığın ortasında yanımda duran

İnandığım, alıştığım, paylaştığım, sen vardın
Sevindiğim, aldandığım, avunduğum, sen vardın

Oysa şimdi kalbindeki ateşi söndür
Öldür unut gitsin diyorsun
O kadar kolay olsa unuturdum biliyorsun
O kadar kolay olsa unuturdum biliyorsun


İnandığım, alıştığım, paylaştığım, sen vardın
Sevindiğim, aldandığım, avunduğum, sen vardın",
Fikret Kızılok,Belki Ben,"1 ContributorBelki Ben Lyrics
Belki ben o günden çok daha sonra
Belki ben o günden çok daha sonra

Köprü başında sallanarak
Bir sabah vakti gölgemi asfalta salacağım

Belki ben o günden çok daha sonra

Matruh çenemde ak bir sakalın izi sağ kalacak
Ve ben o günden çok daha sonra sağ kalırsam eğer
Şehrin meydan kenarlarında yaslanıp duvarlara

Son kavgadan benim gibi sağ kalan ihtiyarlara
Bayram akşamlarında keman çalacağım
Etrafta mükemmel bir gecenin ışıklı kaldırımları
Ve yeni şarkılar söyleyen yeni insanların adımları

Belki ben o günden çok daha sonra",
Fikret Kızılok,Ben Gidersem,"1 ContributorBen Gidersem Lyrics
Ben gidersem, ruhum sen kal dünyada
Sırlarımı sakın aşikar etme
Zar olsan da kaybolsan bir sevdada
İstemem benim gibi acı çekme

Zar olsan da kaybolsan bir sevdada (Zar olsan da kaybolsan bir sevdada)
İstemem benim gibi acı çekme (İstemem benim gibi acı çekme)

Her derdime ortak bir tek sen oldun
Benim gibi sen de sararıp soldun
Yıllar boyu kalbime sırdaş sen oldun
İstemem benim gibi acı çekme

Yıllar boyu kalbime sırdaş sen oldun (Yıllar boyu kalbime sırdaş sen oldun)
İstemem benim gibi acı çekme (İstemem benim gibi acı çekme)

Görmesen de sana yakın bir yerdeyim
Aynı sevda, aynı dudak, aynı tendeyim
Kadehinde, sigaranda, gecendeyim
İstemem benim gibi acı çekme

Kadehinde, sigaranda, gecendeyim (Kadehinde, sigaranda, gecendeyim)
İstemem benim gibi acı çekme (İstemem benim gibi acı çekme)

Acı çekme, acı çekme (Acı çekme, acı çekme)",
Fikret Kızılok,Beyaz Entari,"1 ContributorBeyaz Entari Lyrics
Bir sabah beyaz bir entari giydirildi bana
Sırmalı bir sarık ve elimde yaldızlı bir dal
Annem dua etti
Ben de babamın ve Hoca Efendi'nin ellerini öpüp
Okula gönderildim
Beyaz, kemerli, loş bir oda
Rahlede bir Kur'an
Hoca kelamını anlatmaya başladı

Anlayamadığım bir dilden okuyup
Dizlerimin üstünde yazmaya çalışıyordum
Kemiklerim sızlardı
Ayakta yazmak istemezdim
Hoca tok sesiyle emrederdi
""Otur""
""Ama böyle yazmak zor oluyor, dizlerim acıyor"", deyince
""Bana karşı mı geliyorsun?"", dedi
Ben de, ""Evet"" dedim

Sonra babam bеni bir başka okula gönderdi
Şemsi Efendi'nin özеl, laik okuluna
Burası daha iç açıcıydı
Yan yana sıralar, daha aydınlık
Üstelik dizlerim artık acımıyor",
Fikret Kızılok,"Bilerek, Bilmeyerek","1 ContributorBilerek, Bilmeyerek Lyrics
Bizi esir ettiler
Bizi hapse attılar
Beni duvarların içinde
Seni duvarların dışında

Ufak iş bizimkisi
Asıl en kötüsü
Bilerek bilmeyerek
Hapishane insanın kendi içinde taşıması
İnsanların çoğu bu hale düşürülmüş
Namuslu, çalışkan, iyi insanlar
Ve seni sevdiğim kadar sevilmeye layık insanlar

Seni düşünmek güzel şey, ümitli şey
Dünyanın en güzel sesinden
En güzel şarkıyı dinlemek gibi bir şey
Fakat artık ümit yetmiyor bana
Ben artık şarkı dinlemek değil
Şarkı söylemеk istiyorum

Şarkı söylemek istiyorum",
Fikret Kızılok,Bir Harmanım Bu Akşam,"2 ContributorsBir Harmanım Bu Akşam Lyrics
Sorum yok soranım yok
Yolum yok yordamım yok
Bir çıkmaz sevdadayım
Çekip vuranım yok
Günüm yok güneşim yok
Uykum yok düşlerim yok
Kın olmuş susuyorum
Bir tek sırdaşım yok

Çektiğim acıların demindeyim bu akşam
Pişman desem değilim
Bir harmanım bu akşam

Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok
Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok


Sorum yok soranım yok
Yolum yok yordamım yok
Bir çıkmaz sevdadayım
Çekip vuranım yok
Günüm yok güneşim yok
Uykum yok düşlerim yok
Kın olmuş susuyorum
Bir tek sırdaşım yok

Çektiğim acıların demindeyim bu akşam
Pişman desem değilim
Bir harmanım bu akşam

Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok
Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok",
Fikret Kızılok,Boşu Boşuna,"1 ContributorBoşu Boşuna Lyrics
Tanrım bana ömür vermiş, ömür vermiş

Boşu boşuna
Boşu boşuna
Boşu boşuna

Vücuduma bir can girmiş, bir can girmiş

Boşu boşuna
Boşu boşuna
Boşu boşuna

Su akar deryaya varır
Deryadan mahi çıkarır
Gökyüzünde yağmur olur
Gökyüzünde yağmur olur, damlaları

Boşu boşuna
Boşu boşuna
Boşu boşuna

İsa Meryem'e mi kalmış?
Musa asadan ne bulmuş
Süleyman bir sultan olmuş
Süleyman bir sultan olmuş, saltanatı

Boşu boşuna
Boşu boşuna
Boşu boşuna

Oy, boşu boşuna
Oy, boşu boşuna
Oy, boşu boşuna
Oy, boşu boşuna",
Fikret Kızılok,Boşuna,"1 ContributorBoşuna Lyrics
Evveli günün ağırlığı
Göz kapaklarımda
Bu gün daha başlamamış

Kırıntıdır beklediği
Kuş bakışı sardunyalar
Damla damla pusu tutar

Cep elimle dolu
Bir telaş var etrafımda
Gazeteler aynı, hep aynı
Politika sayfası

Rüzgar var mı, bulut yok
Ezan sesi, karnım acıkır
Manav radyosu haber okur

Karga sesleri
Takvim yaprakları
Uzun oluyor
Kış günleri
İçtiğim sular
Güzel kadınlar gibi
Gölgeler uzuyor, uzuyor
Akşam üstleri

Küf tutmuş rüyalarım
Eski sinemalar gibi
Hep bir olay olur ortasında

Akşam olunca
Kapım beni bekler
Yediğim bir tas, bir tas
Yatağım sabırsız

Bir o yana, bir bu yana
Mehtap düşer yastığıma
Kanımca, her şey boşuna",
Fikret Kızılok,Bu Kalp Seni Unutur mu?,"5 ContributorsBu Kalp Seni Unutur mu? Lyrics

Yıllar geçse de üstünden
Bu kalp seni unutur mu?
Kader gibi istemeden
Bu kalp seni unutur mu?

Bir hasretlik yüzün vardı
İçinde bir hüzün vardı
Söyleyecek sözüm vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?
Bir hasretlik yüzün vardı
İçinde bir hüzün vardı
Söyleyecek sözüm vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?

Anlamı yok tüm sözlerin
Sensiz geçen gecelerin
Yaşanacak senelerin
Bu kalp seni unutur mu?

Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?
Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?

Bana aşkı veren sendin
Sonra alıp giden sendin
Yollarımız ayrı derdin
Bu kalp seni unutur mu?

Oysa düşlerim başkaydı
Birden bire yarım kaldı
Yaşanacak çok şey vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?

Oysa düşlerim başkaydı
Birden bire yarım kaldı
Yaşanacak çok şey vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?

Her gün akşam yastığımda
Üşüyorum yokluğunda
Yaşıyorum boşluğunda
Bu kalp seni unutur mu?

Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?",
Fikret Kızılok,Cennetin Anahtarları,"1 ContributorCennetin Anahtarları Lyrics
Bir gün Ömer'le tren istasyonunda dervişlere rastlamıştık
Ve garda da bir sürü yabancı yolcu

Dervişler davulları ellerinde, sivri külahları
Bol cüppeleri kendilerinden geçmiş bağırıp çağırıyorlardı
Nara atıyorlar, kimileri de düşüp bayılıyordu
Şöyle bir baktım, utandım
Gözlerimi kapadım
Cennetin anahtarını satan papazla muska satan yobaz
Ve nara atıp kendinden geçen sözüm ona dervişler
İşte dedim kendi kendime, dünyayı bu hale sokan sizlersiniz

Artık düşünüyordum
Öğrenmek istiyordum
Düşlerim beni aştıkça, yeniden öğrenmek
İçimdeki büyük aşkın ne olduğunu artık iyice anlıyordum
Okul bitince İstanbul'a Harbiye'ye gidecektik
Düşlerimizi gerçekleştirmeye",
Fikret Kızılok,Darağacı,"2 ContributorsDarağacı Lyrics
Mevlam gül diyerek iki göz vermiş, iki göz vermiş
Bilmem ağlasam mı, ağlamasam mı, ağlamasam mı
Dura dura bir sel oldum erenler
Bilmem çağlasam mı, çağlamasam mı, çağlamasam mı, çağlamasam mı

Milletin sırtından doyan doyana, doyan doyana
Bunu gören yürek nasıl dayana, nasıl dayana
Yiğit muhtaç olmuş kuru soğana
Bilmem söylesem mi, söylemesem mi, söylemesem mi, söylemesem mi

Kızılok'um aman dindir acını, dindir acını
Bazen acılardan al ilacını, al ilacını
Pir Sultanlar gibi darağacını
Bilmem boylasam mı, boylamasam mı, boylamasam mı, boylamasam mı",
Fikret Kızılok,Demirbaş,"4 ContributorsDemirbaş Lyrics
Küçücük bir çocuktum
Sebebini bilmeden
Sokağa çıkamadık
İhtilal oldu sandık
Sonra biraz büyüdük
Alfabeyi bitirdik
Azı dişim çıkmıştı
Sünnet bile olmuştum
Kennedy öldürülmüş
Migros açılmamıştı
Beatles ortada yokken
Ekonomi bomboktu
Zeki Müren ortada
Bülent Ersoy erkekti
Vietnam savaşını
Kendisiyle başlattı

Süleyman hep başbakan
Başbakan hep Süleyman

Sonra aya gidildi
Evelallah dönüldü
Suya yazı yazıldı
İçimiz rahatladı
Mao henüz ölmemiş
Ortaokul bitmemiş
Yahya işe başlarken
Bankalar hep bomboşmuş
Kırat attan inerek
Kemerini sıkmıştı
Halk üstüne binince
Başımıza çökmüştü
Hak hukuk düzen vardı
Çüş demesi çok zordu
Ortaokul biterken
Yine ihtilal oldu

Süleyman hep başbakan
Başbakan hep Süleyman

Bilgisayar bulunmuş
Deniz Gezmiş asılmış
Papa yine değişmiş
Mandela hapisteydi
Çevre kirlenmemişti
İbo evlenmemişti
Ajda tam boşanırken
Dolar yine çıkmıştı

Süleyman hep başbakan
Başbakan hep Süleyman

Kenan sopalısıydı
Turgut boyalısıydı
Pek anlamazdı ama
Mesut Hopalısıydı
Naim kaldırıyordu
Zalim bastırıyordu
Dün dündür bugün bugün
Gafil avlaniyordu
Kırat attan inerek
Kemerini sıkmıştı
Halk üstüne binince
Başımıza çökmüştü
Hak hukuk düzen vardı
Çüş demesi çok zordu
Tam askere giderken
Yine ihtilal oldu

Süleyman hep başbakan
Başbakan hep Süleyman

Paşa resim yapardı
Sabancıya satardı
Netekim ben demezsek
Anasını satardı
Tonton dayanamadı
Hepimizi batırdı
Efelerin efesi
Muz ağacına tutundu

Süleyman hep başbakan
Başbakan hep Süleyman

Ecevit hep umuttu
Erdal bizi uyuttu
Yaş günü pastamızı
Vestiyerde unuttu
Arabamız evimiz
İki anahtarımız
Nasıl da inanmıştık
Verir diye babamız
Kırat attan inerek
Kemerini sıkmıştı
Halk üstüne binince
Başımıza çökmüştü
Ne padişah ne sultan
Bir enişten bir ablan
Yanında bir de baban
Sefam olsun yaradan

Süleyman hep başbakan
Başbakan hep Süleyman",
Fikret Kızılok,Denizi Duyuyorum,"1 ContributorDenizi Duyuyorum Lyrics
Bu gece değilse
Yarın gece
Gireceğim kodese
İçimde yaprak kımıldamıyor
Deliksiz uyku gibi rahat
Geniş içim
Rahat geniş içim:
Havalarda mavilikleri
Yeni doğmuş bir çocuk gibi
Seyredişimden...

Dün
Ben
Şehrin meydanında gidip:
""Onlar için
Kardeşlerimizi öldürmeyelim,
Ölmeyelim!""
Dedim
Ve bu gece değilse
Yarın gece
Gireceğim kodese...
İçimde yaprak kımıldamıyor...
Ellerimi başımın altına koyuyorum...
Dеnizi duyuyorum...
Uyuyorum...",
Fikret Kızılok,Düşler,"2 ContributorsDüşler Lyrics

Düşler vardır satılmaz
Derinde anlatılmaz
Yüreklerden silinmez
Bazen de vazgeçilmez

Kapat gözlerini ve düşün
İpekten bir deniz
Pamuktan bir gökyüzü
İki tomurcuk yüreğimizde

Belki de sen ve ben ikimiz
Birbirinin farkında gözlerimiz
Düşüncelerimiz, olmayacak hayallerimiz

Ne alınır ne satılır
Para yerlerde sürünür
Geçtikçe şu günler
Anladıkça hayatı
Birçok şeyin değeri, küçüldükçe küçülür

Kapat gözlerini ve düşün
İpekten bir deniz
Pamuktan bir gökyüzü
İki tomurcuk yüreğimizde

Belki de sen ve ben ikimiz
Birbirinin farkında gözlerimiz
Düşüncelerimiz, olmayacak hayallerimiz

Ne alınır ne satılır
Para yerlerde sürünür
Geçtikçe şu günler
Anladıkça hayatı
Birçok şeyin değeri, küçüldükçe küçülür",
Fikret Kızılok,Egoist Kumsal,"1 ContributorEgoist Kumsal Lyrics
Aklımda hiç bir şey yok, uzanmışım kumsala
Güneş damlıyor içime, dudaklarım soğuk suda
Tenimde canımın sıcaklığı, başımda sevda yelleri
Zamanı durdururum sanırdım
Aklımda hiç bir şey yok, uzanmışım kumsala
Güneş damlıyor içime, dudaklarım soğuk suda
Tenimde canımın sıcaklığı, başımda sevda yelleri
Zamanı durdururum sanırdım, böylece
Ne atom bombası ne yoksul çocuklar
Kaybolan umutlar
Bunca elem keder, evrensel boyutlar
Ne de yarınımız var
Ne atom bombası ne yoksul çocuklar
Kaybolan umutlar
Bunca elem keder, evrensel boyutlar
Ne de yarınımız var
Aklımda hiç bir şey yok, uzanmışım kumsala
Güneş damlıyor içime, dudaklarım soğuk suda
Tenimde canımın sıcaklığı, başımda sevda yelleri
Zamanı durdururum sanırdım, böylece",
Fikret Kızılok,Emmo,"1 ContributorEmmo Lyrics
Emmo gelmiş kalmış
Gurbet illerde, gurbet illerde
Emmo sever olmuş
Gül yüzü solmuş, gül yüzü solmuş

Oy ninem ninem
N'edip gidem
Gurbet illerden
Oy ninem, ninem
N'edip gidem
Gurbet illerden

Bir gün olsun gülmez
Şu garip gönlüm, şu garip gönlüm
Derdime dert katma
Gel kara gözlüm, gel kara gözlüm

Oy ninem ninem
N'edip gidem
Gurbet illerden

Oy ninem, ninem
N'edip gidem
Gurbet illerden",
Fikret Kızılok,Emperyalistler,"1 ContributorEmperyalistler Lyrics
Üstümüze bütün gücüyle dayanmış koskoca bir emperyalist ordu
Gemileriyle tam karşımızda Çanakkale'de
Üstelik iyi hazırlanmış kusursuz bir savaş planı
Komuta bizde değil, bir Alman paşası vatanımızı koruyacak
Kimin adına diyordum, kimin adına!
Emperyalistler, emperyalistlerle savaşacaktı
Yine bizim topraklarımızda, yine bizim canımızla oynanan bir ölüm kalım savaşı
İşin başında yanlışlığı görmüştüm
Uyardım ama dinletemedim, çözülüyorduk!
Sonunda bütün cephenin komutanlığını bana verdiler, ister istemez
Anlayamadıkları bir güç karşısında ölüyorduk, ölüyorduk, ölüyorduk ama kazanıyorduk, kazanıyorduk!

Akın var, güneşe akın
Güneşi zaptedeceğiz
Güneşin zaptı yakın
Akın var, güneşe akın
Güneşi zaptedecеğiz
Güneşin zaptı yakın

Dört gün dört gece, uykusuz dört gün dört gеce tarihin en kanlı savaşı
Bu savaş biterken o tertemiz Anadolu çocukları neden ve ne için öldüklerini artık anlamışlardı
Ben onlara ölmeyi emretmiştim!

Akın var, güneşe akın
Güneşi zaptedeceğiz
Güneşin zaptı yakın
Akın var, güneşe akın
Güneşi zaptedeceğiz
Güneşin zaptı yakın

Başka da çaresi yoktu
O günden sonra içimdeki son kuşkular da yok olup giti
Artık yepyeni bir dünya, yepyeni bir vatan, yepyeni bir millet doğacaktı

Akın var, güneşe akın
Güneşi zaptedeceğiz
Güneşin zaptı yakın
Akın var, güneşe akın
Güneşi zaptedeceğiz
Güneşin zaptı yakın!
Güneşin zaptı yakın!
Güneşin zaptı yakın!
Güneşin zaptı yakın!

Düşmanın direnci azalmış ve bir müddet sonra da çekilip gitmişti
Ama yorgundum, sıtma nöbetleri içindeydim
Üstelik burada da fazla bir işim kalmamıştı
Tevfik doktor olarak Gelibolu'daydı
""Çok hastasın"" dedi. ""Gidelim Tevfik"" dedim gidelim
İstanbul'a gidelim, maaşımız da birikmiştir, birlikte harcarız
İstanbul'a gidelim, İstanbul'a!",
Fikret Kızılok,Entellektüel,"1 ContributorEntellektüel Lyrics
Dinamik süreç içinde
Anksiyeteyi dışlamış
Hümanize bir davranışla
Dolarını faize bağlamış
Global village dediğimiz
Şu küresel köyümüzde
Çanak anten gibi etrafıyla
Entegrasyon sağlamış
Her şeyin artık yüzeysel
Gösteriş olduğu günümüzde
Gece yarıları ozon deliğine

Bakıp bakıp da ağlamış
Bakıp ağlamış entellektüel


Karşılığı nevrozdur diyerek
Ve sirozdan sıyrılarak
Çevre kirlenmesini
Yere tükürenlerden bularak
Anlamsız geçen ömrünün
Sinirsel ipuçlarını
Dönüp dönüp dolaştırıp da
Sürmenaja bağlayarak
Ajitasyon depresyon
Salivasyon enflasyon
Gibi güncel sorunlarımızı

Kayda değmez bularak
Değmez bularak entellektüel


Bizi kurtarmak uğruna
Üfürüp üfleyip okumuş
Tarikata ters düşünce
Lût kavmi gibi kovulmuş
Elektra kompleksinden
Dualarla kurtulmuş
Muskalı büyüler yüzünden
Gidip Odipus'a tutulmuş
Fincanlı fallara baka baka
Psikanalizden yorulmuş
Duygusal açıdan bakınca

O da birazcık aids olmuş
Biraz aids olmuş entellektüel


İletişim bozukluğu
Ellerdeki titreşimler
Abstinans sendromunda
Aperatiften biraz evvel
Filozofik yaklaşımlar
Uçkursal seksüel
Afrodizyak bir sofrada
Şişeler gibi virtüel
Buda Konfiçyus Gorbaçov
Marks Lenin ya da Mendel
Dünya kurtulmuştur artık

Sıra kadınlardadır
Yatmadan evvel entellektüel


Sosyal sorunlar deyince
Akan sular durur
Kırk bir kere maşallah
Yüz kırk bir, yüz kırk iki olur
Fobisi hobileşmiştir artık
Yani çok eski bir taktik
Şimdi materyalisttir o
Demokratik parametrik
İki arabası vardır deyyusun
Bir şoförlü bir de Murat
Yarı yolda kalmasın diye

Kerata sosyal demokrat
Castro'dur Fidel entellektüel


Düşündükçe bunları
Kuytu sakin kabuğumda
Çıldırmak işten değil
Tatildeyken Bodrum'da
Kafamı kumlara sokup
İstemiyorum avunmayı
Türkü diye dinleyerek
Rumca Telli Turna'yı
Oysa gerçekler böyle değil
Anlayanlar bizi anlar
İşte bundan dolayıdır ki

Saçlarımdaki beyazlar
Tel tel tel tel tel entellektüel",
